name,slug,country,city,homepage,lat,lng,programs
"aalto","aalto","Finland","Helsinki","","60.1860789","24.828102074406736","{'ingeniørvitenskap og ikt':[{'report_id': '2531', 'year': '2021'}],}"
"university of konstanz","university-of-konstanz","Tyskland","Konstanz","","47.690094","9.188246768461973","{'msc in chemistry':[{'report_id': '2509', 'year': '2021'}],}"
"montanuniversität leoben","montanuniversitat-leoben","Østerrike","Leoben","","47.38538294999999","15.093538299828595","{'petroleumsteknologi':[{'report_id': '2504', 'year': '2021'}],'petroleumsfag':[{'report_id': '476', 'year': '2016'}],}"
"iade","iade","Portugal","Lisboa","","38.7071382","-9.152386863289017","{'industriell design':[{'report_id': '2503', 'year': '2021'}],}"
"massachusetts institute of technology","mit","USA","Boston","","42.3554334","-71.060511","{'fysikk og matematikk':[{'report_id': '2502', 'year': '2020'}, {'report_id': '2274', 'year': '2020'}],'kybernetikk og robotikk':[{'report_id': '2136', 'year': '2019'}, {'report_id': '2119', 'year': '2020'}],'industriell økonomi og teknologiledelse':[{'report_id': '2070', 'year': '2019'}, {'report_id': '1817', 'year': '2018'}, {'report_id': '1421', 'year': '2018'}, {'report_id': '1316', 'year': '2018'}, {'report_id': '871', 'year': '2017'}],'marin teknikk':[{'report_id': '1644', 'year': '2017'}, {'report_id': '798', 'year': '2017'}],'5-årig sivilingeniør datateknologi':[{'report_id': '1500', 'year': '2018'}],'industriell kjemi og bioteknologi':[{'report_id': '850', 'year': '2017'}],'datateknologi':[{'report_id': '834', 'year': '2017'}, {'report_id': '178', 'year': '2016'}],'produktutvikling og produksjon':[{'report_id': '820', 'year': '2017'}],'tekniske geofag':[{'report_id': '166', 'year': '2016'}],}"
"universidad de la laguna","universidad-de-la-laguna","Spania","La Laguna","","28.48470425","-16.312834640474684","{'datateknologi':[{'report_id': '2500', 'year': '2021'}],'kommunikasjonsteknologi og digital sikkerhet':[{'report_id': '2497', 'year': '2021'}, {'report_id': '2489', 'year': '2021'}],}"
"arkitektskolen aarhus","arkitektskolen-aarhus","Danmark","Aarhus","","56.1611562","10.2125487","{'arkitektur':[{'report_id': '2492', 'year': '2021'}],}"
"universidad de la laguna (ull)","universidad-de-la-laguna-(ull)","Spania","San Cristóbal de La Laguna","","28.4857715","-16.3159422","{'kommunikasjonsteknologi og digital sikkerhet':[{'report_id': '2490', 'year': '2021'}],}"
"chalmers university of technology","chalmers-university-of-technology","Sverige","Gøteborg","","57.6897462","11.97652929499342","{'fysikk og matematikk':[{'report_id': '2485', 'year': '2021'}],'teknisk kybernetikk':[{'report_id': '1706', 'year': '2019'}],'elektronisk systemdesign og innovasjon':[{'report_id': '973', 'year': '2018'}],'maar':[{'report_id': '481', 'year': '2016'}],'bygg- og miljøteknikk':[{'report_id': '132', 'year': '2016'}],}"
"university of southampton","university-of-southampton","Storbritannia","Southampton","","50.9354752","-1.3962847494297244","{'marine subsea operation':[{'report_id': '2481', 'year': '2021'}],'undervannsteknologi':[{'report_id': '2482', 'year': '2021'}],'marin teknikk':[{'report_id': '562', 'year': '2016'}, {'report_id': '436', 'year': '2016'}],'comem':[{'report_id': '493', 'year': '2016'}],}"
"uniwersytet jagiellonski","uniwersytet-jagiellonski","Polen","Krakow","","50.06165525","19.93365859224709","{'europastudier':[{'report_id': '2479', 'year': '2021'}],'master i medier, kommunikajon og informasjonsteknologi':[{'report_id': '864', 'year': '2017'}],}"
"université de nantes","universite-de-nantes","Frankrike","Nantes","","47.282239649999994","-1.515120331564979","{'europastudier med statsvitenskap':[{'report_id': '2478', 'year': '2021'}],'marin teknikk':[{'report_id': '197', 'year': '2016'}],}"
"university of twente","university-of-twente","Nederland","Enschede","","52.2425267","6.8567575","{'elektronisk systemdesign og innovasjon':[{'report_id': '2476', 'year': '2021'}],'nanoteknologi':[{'report_id': '1873', 'year': '2018'}, {'report_id': '582', 'year': '2016'}, {'report_id': '434', 'year': '2016'}, {'report_id': '143', 'year': '2016'}],'kybernetikk og robotikk: fiskeri- og havbruks-kybernetikk (mttk)':[{'report_id': '1016', 'year': '2018'}],'dataingeniør':[{'report_id': '442', 'year': '2016'}],'bpsy':[{'report_id': '440', 'year': '2016'}],}"
"ostravska univerzita","ostravska-univerzita","Tsjekkia","Ostrava","","49.8376738","18.2864292","{'lektor i geografi':[{'report_id': '2475', 'year': '2021'}],}"
"elte - eötvös loránd university","elte---eotvos-lorand-university","Ungarn","Budapest","","47.4934799","19.061899330588723","{'master i psykologi':[{'report_id': '2469', 'year': '2021'}],}"
"ntnus brusselkontor","ntnus-brusselkontor","Belgia","Brussel","","50.8465573","4.351697","{'europastudier':[{'report_id': '2468', 'year': '2021'}, {'report_id': '2467', 'year': '2021'}],}"
"sintef","sintef","Belgia","Brussel","","50.8465573","4.351697","{'europastudier':[{'report_id': '2465', 'year': '2021'}],'masters in european studies':[{'report_id': '2464', 'year': '2021'}],}"
"uva","uva","Nederland","Amsterdam","","52.3685848","4.8902006","{'informatikk':[{'report_id': '2463', 'year': '2020'}],}"
"göteborg universitet","goteborg-universitet","Sverige","Göteborg","","57.7072326","11.9670171","{'klassiske fag':[{'report_id': '2462', 'year': '2021'}],'utøvende musikk, bacehlor':[{'report_id': '268', 'year': '2016'}],}"
"the university of tokyo","the-university-of-tokyo","Japan","Tokyo","","35.6840574","139.7744912","{'datateknologi':[{'report_id': '2458', 'year': '2019'}],'nanoteknologi':[{'report_id': '2118', 'year': '2019'}, {'report_id': '2117', 'year': '2019'}],'teknisk fysikk':[{'report_id': '2079', 'year': '2019'}],'kybernetikk og robotikk':[{'report_id': '2078', 'year': '2020'}],'arkitektur 5-årig master':[{'report_id': '1768', 'year': '2018'}],'arkitektur':[{'report_id': '1633', 'year': '2018'}],'økonomi og administrasjon bachelor':[{'report_id': '1267', 'year': '2017'}],'teknisk kybernetikk':[{'report_id': '624', 'year': '2017'}],'informatikk':[{'report_id': '276', 'year': '2016'}],}"
"università degli studi di perugia","universita-degli-studi-di-perugia","Italia","Perugia","","43.1171063","12.385286176323866","{'petroleumsfag/petroleumsgeofysikk':[{'report_id': '2450', 'year': '2019'}],'petroleumsgeofysikk':[{'report_id': '1160', 'year': '2018'}],}"
"university of stuttgart","university-of-stuttgart","Tyskland","Stuttgart","","48.7133801","9.212072975943657","{'arkitektur':[{'report_id': '2449', 'year': '2019'}],'fysikk og matematikk':[{'report_id': '1189', 'year': '2018'}],}"
"shanghai jiao tong university","shanghai-jiao-tong-university","Kina","Shanghai","","31.200891149999997","121.4283949471511","{'dataingeniør':[{'report_id': '2444', 'year': '2019'}],'industriell økonomi og teknologiledelse':[{'report_id': '2141', 'year': '2019'}],'produktutvikling og produksjon':[{'report_id': '2124', 'year': '2019'}],'produksjon og produktutvikling':[{'report_id': '2057', 'year': '2019'}],'kybernetikk og robotikk':[{'report_id': '1647', 'year': '2018'}],'teknisk kybernetikk':[{'report_id': '1491', 'year': '2018'}],'energi og miljø':[{'report_id': '1141', 'year': '2017'}],'datateknologi':[{'report_id': '574', 'year': '2016'}],'energibruk og energiplanlegging':[{'report_id': '280', 'year': '2017'}],}"
"national taiwan university of science and technology","national-taiwan-university-of-science-and-technology","Taiwan","Taipei","","25.013410999999998","121.54161978429028","{'industriell økonomi og teknologiledelse':[{'report_id': '2433', 'year': '2019'}, {'report_id': '2223', 'year': '2019'}],'datateknologi':[{'report_id': '2331', 'year': '2020'}, {'report_id': '480', 'year': '2016'}],'ledelse av teknologi':[{'report_id': '1789', 'year': '2018'}, {'report_id': '1788', 'year': '2018'}],'elektronisk systemdesign og innovasjon':[{'report_id': '1617', 'year': '2018'}],'bioteknologi':[{'report_id': '856', 'year': '2017'}],}"
"rheinisch-westfälische technische hochschule","rwth","Tyskland","Aachen","","50.7791645","6.068920971222876","{'bygg- og miljøteknikk':[{'report_id': '2422', 'year': '2019'}],'produktutvikling og produksjon':[{'report_id': '2206', 'year': '2018'}],'energi og miljø':[{'report_id': '1933', 'year': '2019'}, {'report_id': '1730', 'year': '2018'}, {'report_id': '1013', 'year': '2017'}, {'report_id': '763', 'year': '2017'}, {'report_id': '585', 'year': '2016'}, {'report_id': '208', 'year': '2016'}],'materialteknologi':[{'report_id': '1665', 'year': '2018'}, {'report_id': '1664', 'year': '2018'}, {'report_id': '1179', 'year': '2017'}, {'report_id': '939', 'year': '2017'}, {'report_id': '862', 'year': '2017'}],'kybernetikk og robotikk':[{'report_id': '1174', 'year': '2017'}],'datateknologi':[{'report_id': '1109', 'year': '2017'}],'master fysikk':[{'report_id': '986', 'year': '2017'}],'fysikk og matematikk':[{'report_id': '596', 'year': '2016'}, {'report_id': '155', 'year': '2016'}],'industriell økonomi og teknologiledelse':[{'report_id': '583', 'year': '2016'}],'industriell kjemi og bioteknologi':[{'report_id': '406', 'year': '2016'}],}"
"karlsruher institut für technologie","karlsruher-institut-fur-technologie","Tyskland","Karlrsuhe","","49.005062","8.398011","{'bygg- og miljøteknikk':[{'report_id': '2414', 'year': '2020'}],}"
"ual","ual","Portugal","Lisabon","","38.7077507","-9.1365919","{'arkitektur':[{'report_id': '2408', 'year': '2019'}],'arkitektur (master 5-årig)':[{'report_id': '2014', 'year': '2019'}],}"
"university of queensland","university-of-queensland","Australia","Brisbane","","-27.50962195","152.99673466241035","{'industriell kjemi og bioteknologi':[{'report_id': '2405', 'year': '2019'}],'grunnskolelærer 5-10':[{'report_id': '2354', 'year': '2020'}],'lektor i samfunnsfag':[{'report_id': '2319', 'year': '2020'}, {'report_id': '1906', 'year': '2019'}, {'report_id': '1798', 'year': '2019'}, {'report_id': '1378', 'year': '2018'}, {'report_id': '1323', 'year': '2018'}],'lektor i engelsk':[{'report_id': '2316', 'year': '2020'}],'bygg- og miljøteknikk':[{'report_id': '2314', 'year': '2020'}, {'report_id': '1439', 'year': '2018'}, {'report_id': '1438', 'year': '2018'}, {'report_id': '1390', 'year': '2018'}, {'report_id': '930', 'year': '2018'}],'psykologi profesjon':[{'report_id': '2286', 'year': '2020'}, {'report_id': '1430', 'year': '2018'}, {'report_id': '926', 'year': '2018'}, {'report_id': '923', 'year': '2018'}, {'report_id': '564', 'year': '2017'}, {'report_id': '513', 'year': '2017'}],'datateknologi':[{'report_id': '2276', 'year': '2020'}, {'report_id': '2270', 'year': '2020'}, {'report_id': '2269', 'year': '2020'}, {'report_id': '2016', 'year': '2019'}, {'report_id': '1832', 'year': '2019'}, {'report_id': '1740', 'year': '2019'}, {'report_id': '287', 'year': '2016'}],'samfunnsøkonomi master':[{'report_id': '2256', 'year': '2020'}, {'report_id': '878', 'year': '2017'}],'global manufacturing management, purchasing':[{'report_id': '2255', 'year': '2020'}],'bachelor i psykologi':[{'report_id': '2254', 'year': '2020'}],'bioteknologi master':[{'report_id': '2207', 'year': '2019'}],'kybernetikk og robotikk':[{'report_id': '2172', 'year': '2019'}, {'report_id': '2167', 'year': '2019'}, {'report_id': '1377', 'year': '2018'}, {'report_id': '314', 'year': '2016'}],'økonomi og administrasjon bachelor':[{'report_id': '2005', 'year': '2019'}],'økonomi og administrasjon master':[{'report_id': '1974', 'year': '2019'}, {'report_id': '1475', 'year': '2018'}, {'report_id': '693', 'year': '2017'}],'geografi (bachelor)':[{'report_id': '1973', 'year': '2019'}],'master i voksnes læring':[{'report_id': '1960', 'year': '2019'}],'fornybar energi':[{'report_id': '1936', 'year': '2017'}],'masterutdanning i voksnes læring':[{'report_id': '1838', 'year': '2019'}],'psykologi':[{'report_id': '1824', 'year': '2019'}],'psykologi bachelor':[{'report_id': '1823', 'year': '2019'}],'samfunnsøkonomi':[{'report_id': '1774', 'year': '2019'}, {'report_id': '1746', 'year': '2019'}, {'report_id': '1446', 'year': '2018'}, {'report_id': '879', 'year': '2017'}, {'report_id': '877', 'year': '2017'}],'produktutvikling og produksjon':[{'report_id': '1767', 'year': '2018'}, {'report_id': '315', 'year': '2016'}],'digital forretningsutvikling':[{'report_id': '1756', 'year': '2019'}, {'report_id': '1747', 'year': '2019'}],'master i fag- og yrkesdidaktikk og lærerprofesjon. studieretning: samfunnsfag':[{'report_id': '1737', 'year': '2019'}],'energi og miljø':[{'report_id': '1675', 'year': '2019'}, {'report_id': '1339', 'year': '2018'}, {'report_id': '1276', 'year': '2018'}],'informatikk':[{'report_id': '1611', 'year': '2018'}],'industriell økonomi og teknologiledelse':[{'report_id': '1601', 'year': '2018'}, {'report_id': '1560', 'year': '2018'}, {'report_id': '1546', 'year': '2018'}, {'report_id': '1454', 'year': '2018'}, {'report_id': '1413', 'year': '2018'}, {'report_id': '1367', 'year': '2018'}, {'report_id': '1334', 'year': '2018'}, {'report_id': '1333', 'year': '2018'}, {'report_id': '1331', 'year': '2018'}, {'report_id': '1332', 'year': '2018'}],'dataingeniør':[{'report_id': '1512', 'year': '2018'}, {'report_id': '1437', 'year': '2018'}],'elektroingeniør - elkraft':[{'report_id': '1488', 'year': '2018'}],'bevegelsesvitenskap':[{'report_id': '1447', 'year': '2018'}, {'report_id': '719', 'year': '2017'}],'samfunnsøkonomi bachelor':[{'report_id': '1337', 'year': '2018'}, {'report_id': '254', 'year': '2016'}],'sosialantropologi':[{'report_id': '1325', 'year': '2018'}],'mting':[{'report_id': '1320', 'year': '2018'}],'økonomi og administrasjon':[{'report_id': '892', 'year': '2018'}, {'report_id': '694', 'year': '2017'}, {'report_id': '264', 'year': '2017'}, {'report_id': '205', 'year': '2017'}, {'report_id': '137', 'year': '2017'}, {'report_id': '124', 'year': '2017'}],'fysikk og matematikk':[{'report_id': '833', 'year': '2017'}],'bioteknologi':[{'report_id': '697', 'year': '2017'}],'markedsføring og ledelse':[{'report_id': '695', 'year': '2017'}],'arkitektur':[{'report_id': '536', 'year': '2016'}],'arkeologi bachelor':[{'report_id': '63', 'year': '2016'}],}"
"radboud university","radboud-university","Nederland","Nijmegen","","51.82151725","5.863403442541042","{'sosialantropologi':[{'report_id': '2404', 'year': '2019'}],}"
"pontificia universidad católica de chile","pontificia-universidad-catolica-de-chile","Chile","Santiago","","-33.44177485","-70.64032584797746","{'bygg- og miljøteknikk':[{'report_id': '2398', 'year': '2019'}, {'report_id': '672', 'year': '2016'}],'statsvitenskap bachelor':[{'report_id': '2394', 'year': '2019'}],'industriell design':[{'report_id': '2140', 'year': '2020'}, {'report_id': '1423', 'year': '2018'}, {'report_id': '1009', 'year': '2018'}],'produktutvikling og produksjon':[{'report_id': '2105', 'year': '2019'}],'nanoteknologi':[{'report_id': '1565', 'year': '2017'}],'lektorutdanning i historie':[{'report_id': '1001', 'year': '2018'}],'årsstudium spansk':[{'report_id': '837', 'year': '2017'}],'indøk - maskin':[{'report_id': '730', 'year': '2017'}],}"
"karlsruhe institute of technology, kit","karlsruhe-institute-of-technology-kit","Tyskland","Karlsruhe","","49.0068705","8.4034195","{'bygg- og miljøteknikk':[{'report_id': '2390', 'year': '2020'}, {'report_id': '369', 'year': '2016'}],}"
"uzh","uzh","Sveits","Zürich","","47.39900754999999","8.457894977626928","{'bfy':[{'report_id': '2389', 'year': '2019'}],}"
"isc paris business school","isc-paris-business-school","Frankrike","Paris","","48.8534951","2.3483915","{'økonomi og administrasjon':[{'report_id': '2384', 'year': '2020'}],'økonomi og administrasjon bachelor':[{'report_id': '623', 'year': '2016'}, {'report_id': '534', 'year': '2016'}],'master international business and marketing':[{'report_id': '622', 'year': '2017'}],'master in international business and marketing':[{'report_id': '621', 'year': '2017'}],'international business and marketing':[{'report_id': '620', 'year': '2017'}],'teknisk kybernetikk':[{'report_id': '463', 'year': '2016'}],}"
"maastricht university","maastricht-university","Nederland","Maastricht","","50.8499111","5.6856029","{'medievitenskap (bachelor)':[{'report_id': '2371', 'year': '2020'}],'europastudier':[{'report_id': '1067', 'year': '2018'}, {'report_id': '994', 'year': '2018'}, {'report_id': '932', 'year': '2018'}, {'report_id': '331', 'year': '2017'}],}"
"bond university","bond-university","Australia","Gold Coast","","-28.073043","153.41725840439625","{'økonomi, ledelse og bærekraft':[{'report_id': '2369', 'year': '2020'}, {'report_id': '2103', 'year': '2020'}],'økonomi og administrasjon':[{'report_id': '2357', 'year': '2020'}, {'report_id': '2351', 'year': '2020'}, {'report_id': '2317', 'year': '2020'}, {'report_id': '2289', 'year': '2020'}, {'report_id': '2288', 'year': '2020'}, {'report_id': '2285', 'year': '2020'}, {'report_id': '2191', 'year': '2020'}, {'report_id': '2171', 'year': '2020'}, {'report_id': '2170', 'year': '2020'}, {'report_id': '1932', 'year': '2019'}, {'report_id': '1915', 'year': '2019'}, {'report_id': '1861', 'year': '2019'}, {'report_id': '1851', 'year': '2019'}, {'report_id': '1814', 'year': '2019'}, {'report_id': '1766', 'year': '2019'}, {'report_id': '1757', 'year': '2019'}, {'report_id': '1729', 'year': '2019'}, {'report_id': '1703', 'year': '2019'}, {'report_id': '1666', 'year': '2019'}, {'report_id': '1645', 'year': '2019'}, {'report_id': '1583', 'year': '2019'}, {'report_id': '1326', 'year': '2018'}, {'report_id': '947', 'year': '2018'}, {'report_id': '887', 'year': '2018'}, {'report_id': '818', 'year': '2017'}, {'report_id': '817', 'year': '2017'}, {'report_id': '816', 'year': '2017'}, {'report_id': '808', 'year': '2017'}, {'report_id': '807', 'year': '2017'}, {'report_id': '806', 'year': '2017'}, {'report_id': '805', 'year': '2017'}, {'report_id': '618', 'year': '2017'}, {'report_id': '615', 'year': '2017'}],'økonomi og administrasjon bachelor':[{'report_id': '2356', 'year': '2020'}, {'report_id': '2349', 'year': '2020'}, {'report_id': '1976', 'year': '2019'}],'fornybar energi ingeniør':[{'report_id': '2095', 'year': '2019'}],'økonomi, ledelse og bærekraft. nettbasert.':[{'report_id': '1490', 'year': '2018'}],'shipping management':[{'report_id': '1418', 'year': '2018'}],'økonomi og ledelse':[{'report_id': '942', 'year': '2018'}],'medieledelse':[{'report_id': '237', 'year': '2017'}],}"
"leeds beckett university","leeds-beckett-university","Storbritannia","Leeds","","53.826144150000005","-1.5933537200236456","{'økonomi og administrasjon':[{'report_id': '2361', 'year': '2020'}],}"
"wageningen university and research","wageningen-university-and-research","Nederland","Wageningen","","51.9685817","5.668298061827958","{'biologi bachelor':[{'report_id': '2346', 'year': '2020'}],}"
"duale hochschule baden-württemberg","duale-hochschule-baden-wurttemberg","Tyskland","Ravensburg","","47.7811014","9.612468","{'grafisk design':[{'report_id': '2345', 'year': '2019'}],}"
"uba - universidad de buenos aires","uba---universidad-de-buenos-aires","Argentina","Buenos Aires","","-34.60489845","-58.39606852006396","{'spansk bachelor':[{'report_id': '2343', 'year': '2020'}],'statsvitenskap bachelor':[{'report_id': '2116', 'year': '2019'}],'logistikkingeniør':[{'report_id': '2090', 'year': '2019'}],}"
"kathmandu university","kathmandu-university","Nepal","Dhulikhel","","27.618756949999998","85.53828020658254","{'videreutdanning i helsesykepleie':[{'report_id': '2342', 'year': '2020'}],'sykepleie bachelor':[{'report_id': '2322', 'year': '2020'}, {'report_id': '1677', 'year': '2019'}, {'report_id': '1663', 'year': '2019'}, {'report_id': '80', 'year': '2017'}, {'report_id': '77', 'year': '2017'}, {'report_id': '62', 'year': '2017'}, {'report_id': '51', 'year': '2017'}, {'report_id': '50', 'year': '2017'}],'medisin':[{'report_id': '2312', 'year': '2020'}, {'report_id': '1986', 'year': '2019'}, {'report_id': '1603', 'year': '2019'}, {'report_id': '1407', 'year': '2018'}, {'report_id': '55', 'year': '2017'}, {'report_id': '54', 'year': '2017'}],'medisinstudiet':[{'report_id': '2004', 'year': '2019'}, {'report_id': '1591', 'year': '2019'}],}"
"queensland university of technology","queensland-university-of-technology","Australia","Brisbane","","-27.4689682","153.0234991","{'industriell økonomi og teknologiledelse':[{'report_id': '2341', 'year': '2020'}, {'report_id': '2334', 'year': '2020'}, {'report_id': '2315', 'year': '2020'}, {'report_id': '2227', 'year': '2020'}, {'report_id': '2037', 'year': '2019'}, {'report_id': '1964', 'year': '2019'}, {'report_id': '1958', 'year': '2018'}, {'report_id': '1853', 'year': '2019'}, {'report_id': '1714', 'year': '2019'}, {'report_id': '1638', 'year': '2018'}, {'report_id': '687', 'year': '2017'}, {'report_id': '306', 'year': '2017'}, {'report_id': '290', 'year': '2017'}],'medievitenskap (mki)':[{'report_id': '2323', 'year': '2020'}],'sosiologi':[{'report_id': '2027', 'year': '2019'}],'kybernetikk og robotikk':[{'report_id': '1837', 'year': '2019'}, {'report_id': '1626', 'year': '2018'}, {'report_id': '1625', 'year': '2018'}],'materialteknologi':[{'report_id': '1786', 'year': '2019'}, {'report_id': '793', 'year': '2017'}],'ledelse av teknologi':[{'report_id': '1501', 'year': '2018'}],'kommunikasjonsteknologi og digital sikkerhet':[{'report_id': '1345', 'year': '2018'}],'logistikk':[{'report_id': '1296', 'year': '2017'}],'logistikkingeniør':[{'report_id': '1277', 'year': '2017'}],'byggingeniør bachelor':[{'report_id': '1266', 'year': '2018'}],'produktutvikling og produksjon':[{'report_id': '1140', 'year': '2018'}],'it-støttet bedriftsutvikling':[{'report_id': '685', 'year': '2017'}],'bygg- og miljøteknikk':[{'report_id': '611', 'year': '2016'}],}"
"science po strasbourg - institut détudes politiques de strasbourg","science-po-strasbourg---institut-detudes-politiques-de-strasbourg","Frankrike","Strasbourg","","48.584614","7.7507127","{'europastudier':[{'report_id': '2340', 'year': '2019'}],}"
"school of engineering,university of florence","school-of-engineeringuniversity-of-florence","Italia","Frienze /Florens","","43.7698712","11.2555757","{'økonomi og administrasjon':[{'report_id': '2337', 'year': '2019'}],}"
"ntust","ntust","Taiwan","Taipei","","25.01451","121.54142","{'bygg- og miljøteknikk':[{'report_id': '2328', 'year': '2020'}],'elektronisk systemdesign og innovasjon':[{'report_id': '1616', 'year': '2018'}],}"
"praksis på et dagsenter for barn med psykisk utviklingshemming","praksis-pa-et-dagsenter-for-barn-med-psykisk-utviklingshemming","Nepal","Kathmandhu","","27.708317","85.3205817","{'vernepleie':[{'report_id': '2320', 'year': '2020'}],}"
"university of new south wales","unsw","Australia","Sydney","","-33.91701725","151.2251677447594","{'industriell kjemi og bioteknologi':[{'report_id': '2318', 'year': '2020'}, {'report_id': '1391', 'year': '2018'}, {'report_id': '71', 'year': '2016'}, {'report_id': '70', 'year': '2016'}],'bygg- og miljøteknikk':[{'report_id': '2299', 'year': '2020'}, {'report_id': '2284', 'year': '2020'}, {'report_id': '2259', 'year': '2020'}, {'report_id': '2219', 'year': '2020'}, {'report_id': '2165', 'year': '2020'}, {'report_id': '2164', 'year': '2019'}, {'report_id': '2033', 'year': '2019'}, {'report_id': '1699', 'year': '2018'}, {'report_id': '1698', 'year': '2018'}, {'report_id': '1696', 'year': '2019'}, {'report_id': '984', 'year': '2017'}, {'report_id': '754', 'year': '2017'}, {'report_id': '688', 'year': '2017'}, {'report_id': '98', 'year': '2016'}],'i&amp;ikt':[{'report_id': '2236', 'year': '2020'}],'nanoteknologi':[{'report_id': '2144', 'year': '2019'}, {'report_id': '1510', 'year': '2018'}, {'report_id': '1481', 'year': '2018'}, {'report_id': '1476', 'year': '2018'}, {'report_id': '1269', 'year': '2018'}, {'report_id': '1246', 'year': '2017'}, {'report_id': '795', 'year': '2017'}],'kybernetikk og robotikk':[{'report_id': '2102', 'year': '2019'}, {'report_id': '2089', 'year': '2019'}],'industriell design':[{'report_id': '2060', 'year': '2019'}, {'report_id': '1080', 'year': '2018'}, {'report_id': '198', 'year': '2016'}],'bioteknologi master':[{'report_id': '2038', 'year': '2019'}],'ingeniørvitenskap og ikt':[{'report_id': '2036', 'year': '2019'}],'bifener':[{'report_id': '2013', 'year': '2019'}],'økonomi og administrasjon':[{'report_id': '2009', 'year': '2019'}, {'report_id': '935', 'year': '2018'}, {'report_id': '928', 'year': '2018'}, {'report_id': '927', 'year': '2018'}],'fysikk og matematikk':[{'report_id': '1889', 'year': '2018'}, {'report_id': '1885', 'year': '2018'}, {'report_id': '823', 'year': '2017'}, {'report_id': '791', 'year': '2017'}],'marin teknikk':[{'report_id': '1803', 'year': '2019'}, {'report_id': '1051', 'year': '2018'}, {'report_id': '1046', 'year': '2018'}, {'report_id': '969', 'year': '2017'}, {'report_id': '948', 'year': '2017'}, {'report_id': '316', 'year': '2017'}, {'report_id': '184', 'year': '2017'}, {'report_id': '128', 'year': '2017'}, {'report_id': '60', 'year': '2016'}],'lektorutdanning i språkfag (engelsk)':[{'report_id': '1749', 'year': '2019'}],'datateknologi':[{'report_id': '1590', 'year': '2018'}, {'report_id': '1450', 'year': '2018'}, {'report_id': '772', 'year': '2017'}, {'report_id': '482', 'year': '2017'}],'master in interaction design':[{'report_id': '1571', 'year': '2018'}],'energi og miljø':[{'report_id': '1536', 'year': '2018'}, {'report_id': '1535', 'year': '2018'}, {'report_id': '1381', 'year': '2017'}, {'report_id': '575', 'year': '2016'}],'informatikk':[{'report_id': '1508', 'year': '2018'}, {'report_id': '1396', 'year': '2018'}],'indøk - maskin':[{'report_id': '1474', 'year': '2018'}],'bachelor i programmering':[{'report_id': '1427', 'year': '2018'}],'byggingeniør':[{'report_id': '1419', 'year': '2018'}],'industriell økonomi og teknologiledelse':[{'report_id': '1402', 'year': '2018'}, {'report_id': '1348', 'year': '2018'}, {'report_id': '945', 'year': '2018'}, {'report_id': '929', 'year': '2017'}, {'report_id': '888', 'year': '2017'}, {'report_id': '859', 'year': '2017'}, {'report_id': '858', 'year': '2017'}, {'report_id': '841', 'year': '2017'}, {'report_id': '771', 'year': '2017'}, {'report_id': '770', 'year': '2017'}, {'report_id': '769', 'year': '2017'}, {'report_id': '736', 'year': '2017'}, {'report_id': '459', 'year': '2016'}, {'report_id': '409', 'year': '2016'}, {'report_id': '405', 'year': '2016'}, {'report_id': '404', 'year': '2016'}, {'report_id': '376', 'year': '2017'}, {'report_id': '346', 'year': '2016'}, {'report_id': '206', 'year': '2016'}, {'report_id': '204', 'year': '2016'}, {'report_id': '195', 'year': '2016'}],'produktutvikling og produksjon':[{'report_id': '1393', 'year': '2018'}, {'report_id': '1386', 'year': '2018'}, {'report_id': '991', 'year': '2017'}, {'report_id': '465', 'year': '2016'}],'fornybar energi':[{'report_id': '1364', 'year': '2017'}],'fornybar energi ingeniør':[{'report_id': '1360', 'year': '2017'}],'lektor i kroppsøving og idrettsfag':[{'report_id': '1032', 'year': '2018'}],'lektor i engelsk':[{'report_id': '972', 'year': '2018'}],'lektor':[{'report_id': '963', 'year': '2018'}],'lektor i kroppsøving og idrett':[{'report_id': '921', 'year': '2018'}],'it støttet bedriftsutvikling':[{'report_id': '821', 'year': '2017'}],'tekniske geofag':[{'report_id': '599', 'year': '2016'}],'petroleumsfag':[{'report_id': '488', 'year': '2016'}, {'report_id': '461', 'year': '2016'}, {'report_id': '460', 'year': '2016'}, {'report_id': '92', 'year': '2016'}],'materialteknologi':[{'report_id': '222', 'year': '2016'}],'nt':[{'report_id': '145', 'year': '2016'}],'petroleumsteknologi':[{'report_id': '95', 'year': '2016'}],'mtpetro':[{'report_id': '85', 'year': '2016'}],}"
